ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
,tianji,aytianji__apsaraportal_apsaraportal-web,apsaraportal-web,专有云=浙江公安-小云=TIANJI=ayapsaraportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,apsaraportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__shennongportal_shennongportalDB,shennongportalDB,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__shennongportal_shennongportalWEB,shennongportalWEB,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__shennongportal_shennongportalWEB,shennongportalWEB,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__shennongportal_test,test,专有云=浙江公安-小云=TIANJI=ayshennongportal-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,shennongportal,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraMaster,ApsaraMaster,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraMaster,ApsaraMaster,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraMaster,ApsaraMaster,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_ApsaraWorker,ApsaraWorker,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""17824M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_Chenxiang,Chenxiang,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""8912M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_Chenxiang,Chenxiang,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""8912M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_Chenxiang,Chenxiang,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""8912M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_Chenxiang-test,Chenxiang-test,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjicore_Tianji-test,Tianji-test,专有云=浙江公安-小云=TIANJI=aytianjicore-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjicore,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_alert-engine,alert-engine,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_alert-engine,alert-engine,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_alert-engine,alert-engine,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_alert-master,alert-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_alert-master,alert-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_alert-notify,alert-notify,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_metric-collector,metric-collector,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_metric-collector,metric-collector,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_metric-master,metric-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_metric-master,metric-master,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_newportal,newportal,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_newportal,newportal,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_siterule,siterule,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_siterule,siterule,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_tianjimon-db-init,tianjimon-db-init,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_tianjimon-test,tianjimon-test,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianjimon_tianjimon-zk-init,tianjimon-zk-init,专有云=浙江公安-小云=TIANJI=aytianjimon-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianjimon,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianmu_tianmu-api,tianmu-api,专有云=浙江公安-小云=TIANJI=aytianmu-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianmu,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,tianji,aytianji__tianmu_tianmu-console,tianmu-console,专有云=浙江公安-小云=TIANJI=aytianmu-yd01,,,,,docker,yd01,,,,-,,tianji,,,10GE,tianmu,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,bcc,aybcc__api_controller,controller,专有云=浙江公安-小云=BCC=ayapi-yd01,,,,,docker,yd01,,,,-,,bcc,,,10GE,api,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,bcc,aybcc__api_controller,controller,专有云=浙江公安-小云=BCC=ayapi-yd01,,,,,docker,yd01,,,,-,,bcc,,,10GE,api,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,bcc,aybcc__web_controller,controller,专有云=浙江公安-小云=BCC=ayweb-yd01,,,,,docker,yd01,,,,-,,bcc,,,10GE,web,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,bcc,aybcc__web_controller,controller,专有云=浙江公安-小云=BCC=ayweb-yd01,,,,,docker,yd01,,,,-,,bcc,,,10GE,web,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,bcc,aybcc__web_db_init,db_init,专有云=浙江公安-小云=BCC=ayweb-yd01,,,,,docker,yd01,,,,-,,bcc,,,10GE,web,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_nuwa,nuwa,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_nuwa,nuwa,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_nuwa,nuwa,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_package_manager,package_manager,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""3G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_package_manager,package_manager,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""3G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_pangu_master,pangu_master,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""80G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_pangu_master,pangu_master,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""80G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_pangu_master,pangu_master,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""80G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_prechecker,prechecker,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""1G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_ads_ag,ads_ag,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_bu,bu,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_bu,bu,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_dms,dms,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_gallardo_ag,gallardo_ag,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""4G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_gallardo_ui,gallardo_ui,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""4G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_gallardo_ui,gallardo_ui,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""4G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_rm,rm,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""24G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_rm,rm,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""24G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_test,test,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""4G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_zk,zk,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_zk,zk,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__ads_service_zk,zk,专有云=浙江公安-小云=ADS=ayads_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,ads_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_ag,ag,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""8G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_fuxi_master,fuxi_master,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""10G""}",cn-zj-zjsbgt-d01
,ads,ayads__apsara_service_fuxi_master,fuxi_master,专有云=浙江公安-小云=ADS=ayapsara_service-yd01,,,,,docker,yd01,,,,-,,ads,,,10GE,apsara_service,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""10G""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-alisa,base-biz-alisa,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-alisa,base-biz-alisa,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-baseapi,base-biz-baseapi,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-baseapi,base-biz-baseapi,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-cdp,base-biz-cdp,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-cdp,base-biz-cdp,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-commonbase,base-biz-commonbase,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-commonbase,base-biz-commonbase,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-console,base-biz-console,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-console,base-biz-console,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dbinit,base-biz-dbinit,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dfs,base-biz-dfs,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dfs,base-biz-dfs,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dmc,base-biz-dmc,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dmc,base-biz-dmc,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dqcexecutor,base-biz-dqcexecutor,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dqcexecutor,base-biz-dqcexecutor,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dqcsupervisor,base-biz-dqcsupervisor,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-dqcsupervisor,base-biz-dqcsupervisor,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-gateway,base-biz-gateway,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-gateway,base-biz-gateway,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""calcType"":""none"",""is_bigcontainer"":""false"",""mem_limit"":""16G""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-metaservice,base-biz-metaservice,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-metaservice,base-biz-metaservice,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-phoenix,base-biz-phoenix,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-phoenix,base-biz-phoenix,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,base,aybase__baseBizApp_base-biz-sso,base-biz-sso,专有云=浙江公安-小云=BASE=aybaseBizApp-yd01,,,,,docker,yd01,,,,-,,base,,,10GE,baseBizApp,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
